date,rr
2035-03-15 17:10:31+00:00,988
2035-03-15 17:10:32.001000+00:00,932
2035-03-15 17:10:33.001000+00:00,860
2035-03-15 17:10:34.001000+00:00,798
2035-03-15 17:10:34.002000+00:00,738
2035-03-15 17:10:35+00:00,695
2035-03-15 17:10:36+00:00,676
2035-03-15 17:10:36.001000+00:00,720
2035-03-15 17:10:37.002000+00:00,795
2035-03-15 17:10:38.001000+00:00,868
2035-03-15 17:10:39.001000+00:00,928
2035-03-15 17:10:40+00:00,897
2035-03-15 17:10:41+00:00,861
2035-03-15 17:10:42.001000+00:00,765
2035-03-15 17:10:42.002000+00:00,686
2035-03-15 17:10:43.001000+00:00,663
2035-03-15 17:10:44+00:00,653
2035-03-15 17:10:44.001000+00:00,679
2035-03-15 17:10:45+00:00,923
2035-03-15 17:10:46+00:00,1121
2035-03-15 17:10:57+00:00,757
2035-03-15 17:10:58.001000+00:00,824
2035-03-15 17:10:58.002000+00:00,852
2035-03-15 17:10:59.002000+00:00,873
2035-03-15 17:11:00+00:00,762
2035-03-15 17:11:01+00:00,725
2035-03-15 17:11:02.001000+00:00,727
2035-03-15 17:11:02.002000+00:00,771
2035-03-15 17:11:03.001000+00:00,826
2035-03-15 17:11:04.001000+00:00,927
2035-03-15 17:11:05+00:00,838
2035-03-15 17:11:06+00:00,768
2035-03-15 17:11:06.001000+00:00,760
2035-03-15 17:11:07.001000+00:00,796
2035-03-15 17:11:08.001000+00:00,876
2035-03-15 17:11:09.002000+00:00,918
2035-03-15 17:11:10+00:00,902
2035-03-15 17:11:11+00:00,877
2035-03-15 17:11:12.001000+00:00,908
2035-03-15 17:11:13.001000+00:00,818
2035-03-15 17:11:13.002000+00:00,802
2035-03-15 17:11:14.002000+00:00,805
2035-03-15 17:11:15+00:00,780
2035-03-15 17:11:16+00:00,771
2035-03-15 17:11:16.001000+00:00,821
2035-03-15 17:11:17.001000+00:00,848
2035-03-15 17:11:18.001000+00:00,889
2035-03-15 17:11:19.001000+00:00,793
2035-03-15 17:11:20+00:00,765
2035-03-15 17:11:23.001000+00:00,793
2035-03-15 17:11:24.001000+00:00,803
2035-03-15 17:11:25+00:00,801
2035-03-15 17:11:25.001000+00:00,731
2035-03-15 17:11:26+00:00,772
2035-03-15 17:11:27.001000+00:00,770
2035-03-15 17:11:28.001000+00:00,820
2035-03-15 17:11:29.001000+00:00,864
2035-03-15 17:11:29.002000+00:00,811
2035-03-15 17:11:30+00:00,800
